[2022-10-11 09:13:29,897][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:56:09,930][set_app.py 557][INFO]: 退出登录成功，用例无异常！
[2022-10-11 10:56:31,731][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:56:31,731][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:56:46,154][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:56:46,154][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:57:24,288][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:57:24,288][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:57:24,288][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:57:45,035][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:57:45,035][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:57:45,035][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:58:09,770][set_app.py 324][INFO]: 头像更换成功，用例无异常！
[2022-10-11 10:58:09,770][set_app.py 324][INFO]: 头像更换成功，用例无异常！
[2022-10-11 10:58:09,770][set_app.py 324][INFO]: 头像更换成功，用例无异常！
[2022-10-11 10:58:21,562][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:58:21,562][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:58:21,562][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:59:00,229][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:59:00,229][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:59:00,229][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:59:00,229][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:59:21,154][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:59:21,154][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:59:21,154][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:59:21,154][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:59:58,691][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:59:58,691][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:59:58,691][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:59:58,691][set_app.py 60][INFO]: APP关闭！
[2022-10-11 13:40:48,116][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 13:41:10,586][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 13:41:51,431][set_app.py 192][INFO]: 地址自动获取成功，用例正常！
[2022-10-11 13:42:03,207][set_app.py 173][INFO]: 使点击地址后，地图确认发生了变化，用例无异常！
[2022-10-11 13:42:07,050][set_app.py 557][INFO]: 退出登录成功，用例无异常！
[2022-10-11 13:42:10,628][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-11 13:42:13,286][set_app.py 60][INFO]: APP关闭！
[2022-10-11 13:42:46,716][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 13:42:46,716][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 13:43:08,100][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 13:43:08,100][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 13:43:15,625][set_app.py 267][INFO]: 输入语音:  打开所有空调获得响应为：好的，正在为您打开所有空调
[2022-10-11 13:43:15,625][set_app.py 267][INFO]: 输入语音:  打开所有空调获得响应为：好的，正在为您打开所有空调
[2022-10-11 13:43:21,646][set_app.py 269][INFO]: 输入语音:  打开卧室空调获得响应为：好的，正在为您打开卧室空调
[2022-10-11 13:43:21,646][set_app.py 269][INFO]: 输入语音:  打开卧室空调获得响应为：好的，正在为您打开卧室空调
[2022-10-11 13:43:27,551][set_app.py 271][INFO]: 输入语音:  开始空调获得响应为：问题听懂了，可惜我还不会回答您，我去学习了
[2022-10-11 13:43:27,551][set_app.py 271][INFO]: 输入语音:  开始空调获得响应为：问题听懂了，可惜我还不会回答您，我去学习了
[2022-10-11 13:43:33,365][set_app.py 273][INFO]: 输入语音:  关闭空调获得响应为：请指定具体的具体的空调名称（中文）
[2022-10-11 13:43:33,365][set_app.py 273][INFO]: 输入语音:  关闭空调获得响应为：请指定具体的具体的空调名称（中文）
[2022-10-11 13:43:46,561][set_app.py 60][INFO]: APP关闭！
[2022-10-11 13:43:46,561][set_app.py 60][INFO]: APP关闭！
[2022-10-11 13:44:19,405][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 13:44:19,405][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 13:44:19,405][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 13:44:40,042][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 13:44:40,042][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 13:44:40,042][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 13:45:05,698][set_app.py 324][INFO]: 头像更换成功，用例无异常！
[2022-10-11 13:45:05,698][set_app.py 324][INFO]: 头像更换成功，用例无异常！
[2022-10-11 13:45:05,698][set_app.py 324][INFO]: 头像更换成功，用例无异常！
[2022-10-11 13:45:16,835][set_app.py 60][INFO]: APP关闭！
[2022-10-11 13:45:16,835][set_app.py 60][INFO]: APP关闭！
[2022-10-11 13:45:16,835][set_app.py 60][INFO]: APP关闭！
[2022-10-11 13:45:52,381][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 13:45:52,381][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 13:45:52,381][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 13:45:52,381][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 13:46:13,372][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 13:46:13,372][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 13:46:13,372][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 13:46:13,372][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 13:46:50,020][set_app.py 60][INFO]: APP关闭！
[2022-10-11 13:46:50,020][set_app.py 60][INFO]: APP关闭！
[2022-10-11 13:46:50,020][set_app.py 60][INFO]: APP关闭！
[2022-10-11 13:46:50,020][set_app.py 60][INFO]: APP关闭！
[2022-10-11 13:54:49,053][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 13:55:11,064][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 13:55:50,863][set_app.py 192][INFO]: 地址自动获取成功，用例正常！
[2022-10-11 13:56:02,057][set_app.py 173][INFO]: 使点击地址后，地图确认发生了变化，用例无异常！
[2022-10-11 13:56:05,942][set_app.py 557][INFO]: 退出登录成功，用例无异常！
[2022-10-11 13:56:09,552][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-11 13:56:12,196][set_app.py 60][INFO]: APP关闭！
[2022-10-11 14:51:23,470][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 14:51:45,367][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 14:52:24,117][set_app.py 192][INFO]: 地址自动获取成功，用例正常！
[2022-10-11 14:52:35,708][set_app.py 173][INFO]: 使点击地址后，地图确认发生了变化，用例无异常！
[2022-10-11 14:52:39,531][set_app.py 557][INFO]: 退出登录成功，用例无异常！
[2022-10-11 14:52:43,084][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-11 14:52:45,637][set_app.py 60][INFO]: APP关闭！
[2022-10-11 15:21:12,914][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 15:21:35,434][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 15:22:15,640][set_app.py 192][INFO]: 地址自动获取成功，用例正常！
[2022-10-11 15:22:26,747][set_app.py 173][INFO]: 使点击地址后，地图确认发生了变化，用例无异常！
[2022-10-11 15:22:31,423][set_app.py 557][INFO]: 退出登录成功，用例无异常！
[2022-10-11 15:22:34,953][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-11 15:22:37,535][set_app.py 60][INFO]: APP关闭！
[2022-10-11 15:32:21,394][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 15:32:43,902][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 15:33:23,237][set_app.py 192][INFO]: 地址自动获取成功，用例正常！
[2022-10-11 15:33:34,244][set_app.py 173][INFO]: 使点击地址后，地图确认发生了变化，用例无异常！
[2022-10-11 15:33:38,181][set_app.py 557][INFO]: 退出登录成功，用例无异常！
[2022-10-11 15:33:41,695][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-11 15:33:44,304][set_app.py 60][INFO]: APP关闭！
[2022-10-11 15:49:53,488][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 15:50:12,002][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-11 15:50:14,271][set_app.py 60][INFO]: APP关闭！
[2022-10-11 15:51:26,992][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 15:51:48,965][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 15:52:27,897][set_app.py 192][INFO]: 地址自动获取成功，用例正常！
[2022-10-11 15:52:39,129][set_app.py 173][INFO]: 使点击地址后，地图确认发生了变化，用例无异常！
[2022-10-11 15:52:43,028][set_app.py 557][INFO]: 退出登录成功，用例无异常！
[2022-10-11 15:52:46,543][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-11 15:52:49,113][set_app.py 60][INFO]: APP关闭！
[2022-10-11 15:54:23,585][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 15:54:45,927][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 15:55:25,194][set_app.py 192][INFO]: 地址自动获取成功，用例正常！
[2022-10-11 15:55:36,465][set_app.py 173][INFO]: 使点击地址后，地图确认发生了变化，用例无异常！
[2022-10-11 15:55:40,297][set_app.py 557][INFO]: 退出登录成功，用例无异常！
[2022-10-11 15:55:44,235][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-11 15:55:46,808][set_app.py 60][INFO]: APP关闭！
[2022-10-11 15:56:22,408][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 15:56:22,408][set_app.py 53][INFO]: APP启动并允许所有权限！
