[2022-10-09 09:16:42,883][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:55:19,940][set_app.py 93][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:55:34,277][set_app.py 59][INFO]: APP关闭！
[2022-10-09 09:55:34,277][set_app.py 59][INFO]: APP关闭！
[2022-10-09 09:55:34,277][set_app.py 59][INFO]: APP关闭！
[2022-10-09 09:56:07,873][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:56:07,873][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:56:07,873][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:56:07,873][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:56:30,290][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:56:30,290][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:56:30,290][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:56:30,290][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:57:08,083][set_app.py 210][INFO]: 地址自动获取成功，用例正常！
[2022-10-09 09:57:08,083][set_app.py 210][INFO]: 地址自动获取成功，用例正常！
[2022-10-09 09:57:08,083][set_app.py 210][INFO]: 地址自动获取成功，用例正常！
[2022-10-09 09:57:08,083][set_app.py 210][INFO]: 地址自动获取成功，用例正常！
[2022-10-09 09:57:19,396][set_app.py 191][INFO]: 使点击地址后，地图确认发生了变化，用例无异常！
[2022-10-09 09:57:19,396][set_app.py 191][INFO]: 使点击地址后，地图确认发生了变化，用例无异常！
[2022-10-09 09:57:19,396][set_app.py 191][INFO]: 使点击地址后，地图确认发生了变化，用例无异常！
[2022-10-09 09:57:19,396][set_app.py 191][INFO]: 使点击地址后，地图确认发生了变化，用例无异常！
[2022-10-09 09:57:28,953][set_app.py 113][INFO]: 退出登录成功，用例无异常！
[2022-10-09 09:57:28,953][set_app.py 113][INFO]: 退出登录成功，用例无异常！
[2022-10-09 09:57:28,953][set_app.py 113][INFO]: 退出登录成功，用例无异常！
[2022-10-09 09:57:28,953][set_app.py 113][INFO]: 退出登录成功，用例无异常！
[2022-10-09 09:57:31,142][set_app.py 121][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-09 09:57:31,142][set_app.py 121][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-09 09:57:31,142][set_app.py 121][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-09 09:57:31,142][set_app.py 121][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-09 09:58:12,078][set_app.py 164][INFO]: 使用验证码登录成功，无异常！
[2022-10-09 09:58:12,078][set_app.py 164][INFO]: 使用验证码登录成功，无异常！
[2022-10-09 09:58:12,078][set_app.py 164][INFO]: 使用验证码登录成功，无异常！
[2022-10-09 09:58:12,078][set_app.py 164][INFO]: 使用验证码登录成功，无异常！
[2022-10-09 09:58:14,639][set_app.py 59][INFO]: APP关闭！
[2022-10-09 09:58:14,639][set_app.py 59][INFO]: APP关闭！
[2022-10-09 09:58:14,639][set_app.py 59][INFO]: APP关闭！
[2022-10-09 09:58:14,639][set_app.py 59][INFO]: APP关闭！
[2022-10-09 13:58:37,504][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 13:58:58,507][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 13:59:03,311][set_app.py 59][INFO]: APP关闭！
[2022-10-09 14:01:07,344][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 14:01:28,394][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 14:01:33,124][set_app.py 59][INFO]: APP关闭！
[2022-10-09 14:02:59,213][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 14:03:20,194][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 14:03:24,207][set_app.py 402][INFO]: 退出登录成功，用例无异常！
[2022-10-09 14:03:27,966][set_app.py 59][INFO]: APP关闭！
[2022-10-09 14:04:18,533][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 14:04:39,612][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 14:04:45,952][set_app.py 59][INFO]: APP关闭！
[2022-10-09 14:06:21,542][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 14:06:42,582][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 14:06:49,358][set_app.py 59][INFO]: APP关闭！
[2022-10-09 14:09:52,329][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 14:10:13,367][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 14:10:20,297][set_app.py 59][INFO]: APP关闭！
[2022-10-09 14:13:44,370][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 14:14:05,346][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 14:14:12,249][set_app.py 59][INFO]: APP关闭！
[2022-10-09 14:18:00,672][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 14:18:21,649][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 14:18:28,613][set_app.py 59][INFO]: APP关闭！
[2022-10-09 14:28:01,319][test.py 85][INFO]: 777
[2022-10-09 14:28:01,319][test.py 86][CRITICAL]: dsauhdu
[2022-10-09 14:28:13,399][test.py 85][INFO]: 777
[2022-10-09 14:28:13,399][test.py 86][CRITICAL]: dsauhdu
[2022-10-09 14:34:09,135][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 14:34:30,149][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 14:34:38,135][set_app.py 59][INFO]: APP关闭！
[2022-10-09 14:53:12,946][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 14:53:34,007][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 14:53:45,002][set_app.py 59][INFO]: APP关闭！
[2022-10-09 15:17:55,733][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 15:18:18,763][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 15:18:27,325][set_app.py 59][INFO]: APP关闭！
[2022-10-09 15:20:38,322][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 15:20:59,288][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 15:21:12,032][set_app.py 59][INFO]: APP关闭！
[2022-10-09 15:53:07,423][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 15:53:28,508][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 15:53:35,822][set_app.py 59][INFO]: APP关闭！
[2022-10-09 15:54:35,379][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 15:54:56,408][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 15:55:03,466][set_app.py 59][INFO]: APP关闭！
[2022-10-09 15:57:05,009][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 15:57:26,030][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 15:57:33,333][set_app.py 59][INFO]: APP关闭！
[2022-10-09 16:29:41,764][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 16:30:02,741][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 16:30:11,811][set_app.py 59][INFO]: APP关闭！
[2022-10-09 16:31:01,016][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 16:31:21,964][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 16:31:29,376][set_app.py 59][INFO]: APP关闭！
[2022-10-09 16:50:22,261][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 16:50:43,287][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 16:50:49,065][set_app.py 59][INFO]: APP关闭！
[2022-10-09 17:05:31,152][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 17:05:52,111][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 17:05:57,121][set_app.py 59][INFO]: APP关闭！
[2022-10-09 17:38:54,948][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 17:39:16,822][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 17:39:23,191][set_app.py 59][INFO]: APP关闭！
[2022-10-09 17:47:47,074][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 17:48:08,670][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 17:48:17,546][set_app.py 59][INFO]: APP关闭！
[2022-10-09 17:49:40,637][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 17:50:01,618][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 17:50:16,205][set_app.py 59][INFO]: APP关闭！
[2022-10-09 18:10:48,303][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 18:11:09,574][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 18:11:28,468][set_app.py 59][INFO]: APP关闭！
[2022-10-09 18:14:46,141][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 18:15:07,400][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 18:15:26,509][set_app.py 59][INFO]: APP关闭！
